algorithm,instance,time
dual pivot,664,0.74000000
insertion,665,3135.61000000
first,665,0.85000000
random,665,0.87000000
mid,665,0.82000000
median 3,665,0.83000000
median 3 random,665,0.94000000
median 9,665,0.86000000
median 9 random,665,0.97000000
dual pivot,665,0.74000000
insertion,666,3123.31000000
first,666,0.85000000
random,666,0.86000000
mid,666,0.83000000
median 3,666,0.83000000
median 3 random,666,0.93000000
median 9,666,0.86000000
median 9 random,666,0.97000000
dual pivot,666,0.75000000
insertion,667,3122.14000000
first,667,0.90000000
random,667,1.02000000
mid,667,0.82000000
median 3,667,0.84000000
median 3 random,667,0.93000000
median 9,667,0.86000000
median 9 random,667,0.97000000
dual pivot,667,0.75000000
insertion,668,3133.16000000
first,668,0.86000000
random,668,0.87000000
mid,668,0.82000000
median 3,668,0.83000000
median 3 random,668,0.94000000
median 9,668,0.86000000
median 9 random,668,0.96000000
dual pivot,668,0.75000000
insertion,669,3133.79000000
first,669,0.86000000
random,669,0.86000000
mid,669,0.81000000
median 3,669,0.83000000
median 3 random,669,0.93000000
median 9,669,0.85000000
median 9 random,669,0.97000000
dual pivot,669,0.74000000
insertion,670,3121.26000000
first,670,0.84000000
random,670,0.86000000
mid,670,0.82000000
median 3,670,0.83000000
median 3 random,670,0.93000000
median 9,670,0.85000000
median 9 random,670,0.97000000
dual pivot,670,0.74000000
insertion,671,3129.27000000
first,671,0.85000000
random,671,0.86000000
mid,671,0.82000000
median 3,671,0.83000000
median 3 random,671,0.93000000
median 9,671,0.86000000
median 9 random,671,0.96000000
dual pivot,671,0.74000000
insertion,672,3128.74000000
first,672,0.85000000
random,672,0.87000000
mid,672,0.81000000
median 3,672,0.83000000
median 3 random,672,0.94000000
median 9,672,0.85000000
median 9 random,672,0.97000000
dual pivot,672,0.74000000
insertion,673,3131.40000000
first,673,0.87000000
random,673,0.87000000
mid,673,0.81000000
median 3,673,0.83000000
median 3 random,673,0.93000000
median 9,673,0.86000000
median 9 random,673,0.97000000
dual pivot,673,0.74000000
insertion,674,3131.82000000
first,674,0.85000000
random,674,0.86000000
mid,674,0.82000000
median 3,674,0.84000000
median 3 random,674,0.93000000
median 9,674,0.86000000
median 9 random,674,0.97000000
dual pivot,674,0.75000000
insertion,675,3140.80000000
first,675,0.85000000
random,675,0.97000000
mid,675,0.90000000
median 3,675,0.85000000
median 3 random,675,0.93000000
median 9,675,0.86000000
median 9 random,675,0.99000000
dual pivot,675,0.85000000
insertion,676,3134.41000000
first,676,0.85000000
random,676,0.87000000
mid,676,0.82000000
median 3,676,0.83000000
median 3 random,676,0.93000000
median 9,676,0.87000000
median 9 random,676,0.97000000
dual pivot,676,0.75000000
insertion,677,3126.68000000
first,677,0.86000000
random,677,0.86000000
mid,677,0.82000000
median 3,677,0.83000000
median 3 random,677,0.94000000
median 9,677,0.85000000
median 9 random,677,0.97000000
dual pivot,677,0.74000000
insertion,678,3128.43000000
first,678,0.86000000
random,678,0.86000000
mid,678,0.82000000
median 3,678,0.84000000
median 3 random,678,0.93000000
median 9,678,0.87000000
median 9 random,678,0.97000000
dual pivot,678,0.75000000
insertion,679,3135.28000000
first,679,0.85000000
random,679,0.87000000
mid,679,0.82000000
median 3,679,0.83000000
median 3 random,679,0.94000000
median 9,679,0.85000000
median 9 random,679,0.97000000
dual pivot,679,0.74000000
insertion,680,3129.80000000
first,680,0.85000000
random,680,0.87000000
mid,680,0.82000000
median 3,680,0.83000000
median 3 random,680,0.93000000
median 9,680,0.86000000
median 9 random,680,0.97000000
dual pivot,680,0.74000000
insertion,681,3138.24000000
first,681,0.84000000
random,681,0.87000000
mid,681,0.83000000
median 3,681,0.83000000
median 3 random,681,0.93000000
median 9,681,0.86000000
median 9 random,681,0.97000000
dual pivot,681,0.75000000
insertion,682,3131.02000000
first,682,0.86000000
random,682,0.86000000
mid,682,0.82000000
median 3,682,0.83000000
median 3 random,682,0.94000000
median 9,682,0.86000000
median 9 random,682,0.97000000
dual pivot,682,0.77000000
insertion,683,3118.39000000
first,683,0.85000000
random,683,0.87000000
mid,683,0.82000000
median 3,683,0.84000000
median 3 random,683,1.11000000
median 9,683,0.87000000
median 9 random,683,0.97000000
dual pivot,683,0.75000000
insertion,684,3129.37000000
first,684,0.86000000
random,684,0.87000000
mid,684,0.83000000
median 3,684,0.84000000
median 3 random,684,0.93000000
median 9,684,0.86000000
median 9 random,684,0.97000000
dual pivot,684,0.75000000
insertion,685,3134.57000000
first,685,0.85000000
random,685,0.86000000
mid,685,0.82000000
median 3,685,0.83000000
median 3 random,685,0.92000000
median 9,685,0.86000000
median 9 random,685,0.96000000
dual pivot,685,0.74000000
insertion,686,3132.09000000
first,686,0.85000000
random,686,0.86000000
mid,686,0.92000000
median 3,686,0.91000000
median 3 random,686,0.93000000
median 9,686,0.85000000
median 9 random,686,0.97000000
dual pivot,686,0.74000000
insertion,687,3133.43000000
first,687,0.85000000
random,687,0.87000000
mid,687,0.81000000
median 3,687,0.84000000
median 3 random,687,0.93000000
median 9,687,0.86000000
median 9 random,687,1.05000000
dual pivot,687,0.83000000
insertion,688,3140.26000000
first,688,0.87000000
random,688,0.86000000
mid,688,0.82000000
median 3,688,0.83000000
median 3 random,688,0.93000000
median 9,688,0.86000000
median 9 random,688,0.97000000
dual pivot,688,0.74000000
insertion,689,3130.47000000
first,689,0.86000000
random,689,0.87000000
mid,689,0.82000000
median 3,689,0.83000000
median 3 random,689,0.93000000
median 9,689,0.86000000
median 9 random,689,0.97000000
dual pivot,689,0.75000000
insertion,690,3133.40000000
first,690,0.86000000
random,690,0.87000000
mid,690,0.83000000
median 3,690,0.83000000
median 3 random,690,0.93000000
median 9,690,0.86000000
median 9 random,690,0.97000000
dual pivot,690,0.75000000
insertion,691,3127.16000000
first,691,0.87000000
random,691,0.86000000
mid,691,0.82000000
median 3,691,0.84000000
median 3 random,691,0.93000000
median 9,691,0.87000000
median 9 random,691,0.97000000
dual pivot,691,0.74000000
insertion,692,3119.26000000
first,692,0.85000000
random,692,0.87000000
mid,692,0.82000000
median 3,692,0.83000000
median 3 random,692,0.94000000
median 9,692,0.86000000
median 9 random,692,0.97000000
dual pivot,692,0.74000000
insertion,693,3127.17000000
first,693,1.02000000
random,693,0.91000000
mid,693,0.81000000
median 3,693,0.83000000
median 3 random,693,1.00000000
median 9,693,0.97000000
median 9 random,693,0.97000000
dual pivot,693,0.74000000
insertion,694,3128.21000000
first,694,0.86000000
random,694,0.87000000
mid,694,0.82000000
median 3,694,0.84000000
median 3 random,694,0.93000000
median 9,694,0.92000000
median 9 random,694,1.08000000
dual pivot,694,0.74000000
insertion,695,3132.64000000
first,695,0.85000000
random,695,0.87000000
mid,695,0.82000000
median 3,695,0.84000000
median 3 random,695,0.93000000
median 9,695,0.87000000
median 9 random,695,1.14000000
dual pivot,695,0.89000000
insertion,696,3126.49000000
first,696,0.86000000
random,696,0.86000000
mid,696,0.82000000
median 3,696,0.83000000
median 3 random,696,0.94000000
median 9,696,0.86000000
median 9 random,696,0.97000000
dual pivot,696,0.74000000
insertion,697,3127.03000000
first,697,0.87000000
random,697,0.87000000
mid,697,0.82000000
median 3,697,0.83000000
median 3 random,697,0.94000000
median 9,697,0.86000000
median 9 random,697,0.97000000
dual pivot,697,0.75000000
insertion,698,3116.12000000
first,698,0.85000000
random,698,0.87000000
mid,698,0.82000000
median 3,698,0.83000000
median 3 random,698,0.94000000
median 9,698,0.86000000
median 9 random,698,0.97000000
dual pivot,698,0.74000000
insertion,699,3126.27000000
first,699,0.86000000
random,699,0.86000000
mid,699,0.82000000
median 3,699,0.84000000
median 3 random,699,0.94000000
median 9,699,0.85000000
median 9 random,699,0.97000000
dual pivot,699,0.74000000
insertion,700,3106.76000000
first,700,0.95000000
random,700,0.96000000
mid,700,0.81000000
median 3,700,0.83000000
median 3 random,700,0.94000000
median 9,700,0.85000000
median 9 random,700,0.97000000
dual pivot,700,0.74000000
insertion,701,3104.85000000
first,701,0.85000000
random,701,0.87000000
mid,701,0.83000000
median 3,701,0.83000000
median 3 random,701,0.94000000
median 9,701,0.86000000
median 9 random,701,0.96000000
dual pivot,701,0.74000000
insertion,702,3104.06000000
first,702,0.85000000
random,702,0.86000000
mid,702,0.83000000
median 3,702,0.83000000
median 3 random,702,0.93000000
median 9,702,0.86000000
median 9 random,702,0.97000000
dual pivot,702,0.73000000
insertion,703,3114.43000000
first,703,0.85000000
random,703,0.87000000
mid,703,0.83000000
median 3,703,0.83000000
median 3 random,703,0.93000000
median 9,703,0.86000000
median 9 random,703,0.96000000
dual pivot,703,0.75000000
insertion,704,3122.14000000
first,704,0.85000000
random,704,0.87000000
mid,704,0.82000000
median 3,704,0.83000000
median 3 random,704,0.93000000
median 9,704,0.86000000
median 9 random,704,0.97000000
dual pivot,704,0.74000000
insertion,705,3117.36000000
first,705,0.86000000
random,705,0.87000000
mid,705,0.82000000
median 3,705,0.83000000
median 3 random,705,0.93000000
median 9,705,0.86000000
median 9 random,705,0.97000000
dual pivot,705,0.75000000
insertion,706,3115.86000000
first,706,0.86000000
random,706,0.86000000
mid,706,0.83000000
median 3,706,0.83000000
median 3 random,706,0.93000000
median 9,706,0.86000000
median 9 random,706,0.97000000
dual pivot,706,0.74000000
insertion,707,3107.47000000
first,707,0.85000000
random,707,0.86000000
mid,707,0.82000000
median 3,707,0.84000000
median 3 random,707,0.93000000
median 9,707,0.86000000
median 9 random,707,0.97000000
dual pivot,707,0.74000000
insertion,708,3105.91000000
first,708,0.85000000
random,708,0.87000000
mid,708,0.82000000
median 3,708,0.83000000
median 3 random,708,0.94000000
median 9,708,0.86000000
median 9 random,708,0.97000000
dual pivot,708,0.74000000
insertion,709,3115.51000000
first,709,0.86000000
random,709,0.86000000
mid,709,0.82000000
median 3,709,0.84000000
median 3 random,709,0.93000000
median 9,709,0.86000000
median 9 random,709,0.97000000
dual pivot,709,0.75000000
insertion,710,3118.33000000
first,710,0.86000000
random,710,0.86000000
mid,710,0.83000000
median 3,710,0.83000000
median 3 random,710,0.94000000
median 9,710,0.85000000
median 9 random,710,0.97000000
dual pivot,710,0.74000000
insertion,711,3110.10000000
first,711,0.85000000
random,711,0.87000000
mid,711,0.82000000
median 3,711,0.83000000
median 3 random,711,0.94000000
median 9,711,0.86000000
median 9 random,711,0.96000000
dual pivot,711,0.75000000
insertion,712,3115.06000000
first,712,0.86000000
random,712,0.87000000
mid,712,0.82000000
median 3,712,0.83000000
median 3 random,712,0.93000000
median 9,712,0.86000000
median 9 random,712,0.96000000
dual pivot,712,0.74000000
insertion,713,3124.03000000
first,713,0.86000000
random,713,0.86000000
mid,713,0.82000000
median 3,713,0.83000000
median 3 random,713,0.93000000
median 9,713,0.86000000
median 9 random,713,0.97000000
dual pivot,713,0.75000000
insertion,714,3107.61000000
first,714,0.86000000
random,714,0.86000000
mid,714,0.82000000
median 3,714,0.83000000
median 3 random,714,0.93000000
median 9,714,0.86000000
median 9 random,714,0.96000000
dual pivot,714,0.74000000
insertion,715,3108.84000000
first,715,0.86000000
random,715,0.86000000
mid,715,0.81000000
median 3,715,0.83000000
median 3 random,715,0.93000000
median 9,715,0.85000000
median 9 random,715,0.96000000
dual pivot,715,0.75000000
insertion,716,3107.20000000
first,716,0.85000000
random,716,0.87000000
mid,716,0.82000000
median 3,716,0.83000000
median 3 random,716,0.94000000
median 9,716,0.86000000
median 9 random,716,0.97000000
dual pivot,716,0.75000000
insertion,717,3108.25000000
first,717,0.86000000
random,717,0.86000000
mid,717,0.82000000
median 3,717,0.83000000
median 3 random,717,0.94000000
median 9,717,0.86000000
median 9 random,717,0.97000000
dual pivot,717,0.74000000
insertion,718,3111.65000000
first,718,0.86000000
random,718,0.87000000
mid,718,0.81000000
median 3,718,0.83000000
median 3 random,718,0.94000000
median 9,718,0.86000000
median 9 random,718,0.97000000
dual pivot,718,0.74000000
insertion,719,3114.46000000
first,719,0.86000000
random,719,0.86000000
mid,719,0.83000000
median 3,719,0.83000000
median 3 random,719,0.94000000
median 9,719,0.86000000
median 9 random,719,0.97000000
dual pivot,719,0.74000000
insertion,720,3116.30000000
first,720,0.86000000
random,720,0.86000000
mid,720,0.82000000
median 3,720,0.83000000
median 3 random,720,0.94000000
median 9,720,0.86000000
median 9 random,720,0.97000000
dual pivot,720,0.74000000
insertion,721,3110.21000000
first,721,0.85000000
random,721,0.87000000
mid,721,0.82000000
median 3,721,0.84000000
median 3 random,721,0.93000000
median 9,721,0.86000000
median 9 random,721,0.97000000
dual pivot,721,0.74000000
insertion,722,3110.53000000
first,722,0.85000000
random,722,0.87000000
mid,722,0.82000000
median 3,722,0.83000000
median 3 random,722,0.94000000
median 9,722,0.86000000
median 9 random,722,0.97000000
dual pivot,722,0.74000000
insertion,723,3117.20000000
first,723,0.85000000
random,723,0.86000000
mid,723,0.82000000
median 3,723,0.83000000
median 3 random,723,0.94000000
median 9,723,0.86000000
median 9 random,723,0.97000000
dual pivot,723,0.75000000
insertion,724,3111.87000000
first,724,0.85000000
random,724,0.87000000
mid,724,0.83000000
median 3,724,0.83000000
median 3 random,724,0.93000000
median 9,724,0.86000000
median 9 random,724,0.96000000
dual pivot,724,0.75000000
insertion,725,3110.93000000
first,725,0.86000000
random,725,0.86000000
mid,725,0.82000000
median 3,725,0.83000000
median 3 random,725,0.94000000
median 9,725,0.86000000
median 9 random,725,0.97000000
dual pivot,725,0.75000000
insertion,726,3103.05000000
first,726,0.85000000
random,726,0.87000000
mid,726,0.82000000
median 3,726,0.83000000
median 3 random,726,0.94000000
median 9,726,0.85000000
median 9 random,726,0.97000000
dual pivot,726,0.75000000
insertion,727,3115.78000000
first,727,0.87000000
random,727,0.86000000
mid,727,0.82000000
median 3,727,0.83000000
median 3 random,727,0.93000000
median 9,727,0.86000000
median 9 random,727,0.97000000
dual pivot,727,0.74000000
insertion,728,3110.51000000
first,728,0.85000000
random,728,0.87000000
mid,728,0.81000000
median 3,728,0.83000000
median 3 random,728,0.94000000
median 9,728,0.85000000
median 9 random,728,0.97000000
dual pivot,728,0.74000000
insertion,729,3113.44000000
first,729,0.84000000
random,729,0.87000000
mid,729,0.81000000
median 3,729,0.83000000
median 3 random,729,0.93000000
median 9,729,0.86000000
median 9 random,729,0.96000000
dual pivot,729,0.75000000
insertion,730,3104.48000000
first,730,0.85000000
random,730,0.86000000
mid,730,0.82000000
median 3,730,0.83000000
median 3 random,730,0.93000000
median 9,730,0.85000000
median 9 random,730,0.97000000
dual pivot,730,0.74000000
insertion,731,3114.41000000
first,731,0.86000000
random,731,0.87000000
mid,731,0.81000000
median 3,731,0.84000000
median 3 random,731,0.93000000
median 9,731,0.86000000
median 9 random,731,0.96000000
dual pivot,731,0.75000000
insertion,732,3111.34000000
first,732,0.84000000
random,732,0.87000000
mid,732,0.82000000
median 3,732,0.83000000
median 3 random,732,0.94000000
median 9,732,0.86000000
median 9 random,732,0.97000000
dual pivot,732,0.74000000
insertion,733,3113.44000000
first,733,0.85000000
random,733,0.86000000
mid,733,0.82000000
median 3,733,0.83000000
median 3 random,733,0.93000000
median 9,733,0.86000000
median 9 random,733,0.97000000
dual pivot,733,0.74000000
insertion,734,3117.03000000
first,734,0.85000000
random,734,0.87000000
mid,734,0.82000000
median 3,734,0.83000000
median 3 random,734,0.94000000
median 9,734,0.86000000
median 9 random,734,0.97000000
dual pivot,734,0.73000000
insertion,735,3101.99000000
first,735,0.85000000
random,735,0.87000000
mid,735,0.82000000
median 3,735,0.83000000
median 3 random,735,0.94000000
median 9,735,0.85000000
median 9 random,735,0.97000000
dual pivot,735,0.74000000
insertion,736,3116.47000000
first,736,0.85000000
random,736,0.87000000
mid,736,0.82000000
median 3,736,0.83000000
median 3 random,736,0.94000000
median 9,736,0.86000000
median 9 random,736,0.97000000
